condition,value
2,479.14486992419455
2,176.9641015884519
2,126.74519879181764
2,186.2142592223671
2,134.3917669723596
2,315.26404272658516
2,283.7539435666508
2,223.22710176757107
2,126.06836798020751
2,264.3299849828361
2,214.72486725565915
2,117.64844425121336
2,141.80479329046892
2,951.693126130425
2,903.2872405501417
2,96.55917658520724
2,131.14784061478764
2,825.9547681847339
2,105.58729925306727
2,357.33165318404014
2,454.305582033146
2,150.16457563857432
2,171.01132178565405
2,222.73774322028856
2,317.02440388690746
2,304.1747635498537
2,167.79560504211278
2,275.9331329299312
2,183.05730087403379
2,384.2806906484262
2,347.94684081050224
2,150.55072731121487
2,161.99808769460583
2,457.70320771247617
2,203.10823693181473
2,626.5448405805065
2,94.61231886411888
2,292.97362409622247
2,247.13831823739238
2,197.3717783900835
2,173.471508127828
2,224.62537736080776
2,146.85964780660183
2,137.67404079521148
2,228.84947998205234
2,122.76375373613735
2,160.71453554557726
2,154.85075179263617
2,178.6783701043489
2,118.42199753421275
2,377.85030187234594
2,115.88484696356352
2,708.8067700407195
2,181.04052178204438
2,643.9816903741157
2,183.59186260999707
2,430.48416241859684
2,838.1326827593733
2,286.837344781477
2,1001.5551223387943
2,660.554202960437
2,766.8572435356909
2,155.98523524916297
2,126.03337460185892
2,193.773836205293
2,210.63169265160937
2,284.25534218511075
2,114.22554163315348
2,312.34646264024497
2,179.32681145979106
2,599.1241373729583
2,137.44241560838972
2,172.43733448866632
2,306.0393222254444
2,714.8484403673704
2,165.3440327913294
2,485.79087237427467
2,127.38886840275647
2,120.92425063020656
2,150.2164666949397
2,205.43667641599887
2,1120.5967179150582
2,114.84141564744026
2,151.05396173326807
2,518.003036669195
2,102.63060881277741
2,194.73033411982266
2,186.2243182802123
2,86.1854088542199
2,490.3913219289791
2,83.41274887474803
2,132.72214691685954
2,197.58737929145425
2,263.6944321682853
2,908.8995177052548
2,378.6759852710626
2,125.3720876925851
2,196.4200498398105
2,315.1072510228212
2,174.60535222875808
2,175.51965781506797
2,107.65811010817565
2,637.8451907853411
2,477.0233819988045
2,157.2516647984038
2,446.6654279127405
2,322.62136918268783
2,339.75916766284087
2,298.2947530218998
2,217.44969276368843
2,544.4336209369465
2,382.0811884378788
2,228.27967400613088
2,473.39383267931873
2,129.54494296409285
2,263.5370534990435
2,157.18861977471386
2,117.25361191511712
2,247.36774499427014
2,94.03115373035926
2,299.50231785801617
2,90.09982283682949
2,131.16017296429146
2,215.09597439077666
2,196.4567182286567
2,429.1285235020547
2,102.6141144410188
2,150.58481193806375
2,116.95109316988469
2,164.25868434757095
2,423.7128751151133
2,406.9939476078391
2,133.28075031616768
2,109.28370967947711
2,329.4910846488418
2,136.49644971935012
2,591.0517506227668
2,972.4381436175379
2,778.6721061340539
2,146.46147806917486
2,380.2565493809418
2,205.8760771431436
2,142.07917019050257
2,460.56709999247965
2,190.29016502459675
2,101.3765056992816
2,1041.3971560181972
2,207.3108344318221
2,130.2315364532873
2,403.3597178444602
2,128.15941765870275
2,203.6857230550514
2,131.99741462781984
2,127.13368920543344
2,125.64558540573758
2,119.26109634788673
2,153.93115022132687
2,172.12056267006523
2,352.32351886363494
2,391.3518579282489
2,657.1118367947473
2,142.8351988401868
2,1059.8901322783515
2,114.67140412476819
2,150.1114254109146
2,321.2347672417947
2,175.02447461664264
2,117.14969316855476
2,465.89068030732983
2,87.19890999397477
2,161.05432255884807
2,195.76808609076062
2,179.74527669807242
2,358.0099366089171
2,558.9542759308393
2,142.26260111291504
2,145.84942486815493
2,177.69150205844343
2,142.3166537414469
2,141.0592861276405
2,360.7341160247527
2,371.60372861892637
2,550.5935709481527
2,321.2784164553988
2,115.81110436412787
2,311.9666397832446
2,131.15979213608856
2,197.75125358315128
2,152.0284709612098
2,391.2897430910565
2,167.97400533112423
2,143.2138726071631
2,182.7710449445024
2,170.70824732572024
2,97.39024129376436
2,129.16580922613628
2,366.63239947284785
2,534.6843776981106
2,457.9505323935648
2,215.24066164282897
2,578.1279002816838
2,593.6954575242361
2,401.7132669627838
2,129.11841200245473
2,783.770836362193
2,414.26517004003426
2,334.24271511237373
2,251.35865574378417
2,461.73666604171035
2,150.37384770296254
2,170.8111316996444
2,119.22897383250233
2,442.34873304059965
2,267.88296097239845
2,791.7990619705403
2,166.10071021985394
2,124.81980427587924
2,389.58264689200644
2,509.79187042122527
2,436.34821064819135
2,187.47031065216152
2,140.00155013432916
2,97.00892448295117
2,451.9158395100425
2,265.9095907511811
2,269.83281746306784
2,425.5394823948905
2,495.5818140451377
2,181.00811560458104
2,142.77787630594773
2,241.4892626825027
2,148.39809683250357
2,137.37071300302327
2,175.23363096287903
2,170.79683984670655
2,143.932047170768
2,150.52610159246362
2,382.12416673112824
2,147.44280520380445
2,136.33604415699918
2,127.93246467844764
2,333.6709807659963
2,660.2280378535642
2,135.2419546191766
2,155.11195048610622
2,122.33134055376068
2,315.4198277027898
2,317.55677304549204
2,119.06397864741912
2,160.60485238054446
2,758.3531540853993
2,140.09875802365383
2,163.62718380345143
2,115.30903718538936
2,817.7867540426653
2,156.76201184135064
2,137.11889927216177
2,157.80603236570101
2,151.22385293593294
2,320.27898182396734
2,104.66178122411621
2,152.4037032039004
2,115.44794173838815
2,147.11211786916328
2,98.29576645525239
2,322.52578523170774
2,158.8606977692077
2,192.73779665217307
2,645.7298911427243
2,115.74520358011074
2,133.7758516440103
2,195.07986360498444
2,291.6695654198473
2,180.68588555912015
2,190.40916152398043
2,163.100568352022
2,394.1846856169116
2,116.36089335024366
2,380.5092350974401
2,136.33695334409958
2,471.81335431833116
2,208.9442116801256
2,168.33370869999212
2,126.79743670670189
2,135.973698244356
2,116.9989947988424
2,145.11788863849205
2,509.7078226694027
2,180.89073478161
2,505.9587671181508
2,793.450634164035
2,177.71524701309414
2,133.10888080582978
2,212.00777229610816
2,149.41550906774373
2,126.06471604368241
2,662.7785708716438
2,115.84572747328124
2,688.1236730873275
2,118.65356193722876
2,205.04884801476297
2,88.36256027021547
2,238.4843907102524
2,136.37569315930588
2,312.5205306617053
2,207.8332951708053
2,146.18800620054654
2,162.17907142319393
2,177.12264271608558
2,154.19522399265236
2,188.71774939711352
2,407.14036408131034
2,369.1922555658592
2,376.9237381567729
2,111.99111821315351
2,135.84346161740072
2,139.30723031429838
2,212.28699815689947
2,495.79788005854084
2,160.5757518810666
2,410.9124069882218
2,157.53247064187624
2,197.5855875418923
2,127.16227024608577
2,126.57158150766271
2,1095.8051320898317
2,205.38979295761789
2,121.70780471553998
2,143.93566130242164
2,152.14241746006567
2,509.5053885193741
2,235.93350987614025
2,174.06509298220195
2,102.08612277713885
2,287.1576316661127
2,152.03226255007021
2,112.85329280275448
2,82.88137270377462
2,135.45857056323945
2,175.4256283547362
2,160.73608943545517
2,135.49820629456482
2,150.28242228908633
2,379.35265591725977
2,122.96470567344622
2,150.45119858828812
2,152.63769958631534
2,123.87737126740157
2,155.95209721407875
2,160.3950891127111
2,169.28452859791443
2,198.58193286649663
2,164.4452442865557
2,160.0281491261443
2,414.40917951918226
2,166.033583196304
2,298.53341082101883
2,538.7767542876705
2,429.3186009791721
2,483.63236684511423
2,127.85738783795851
2,595.1799440569821
2,209.14364765246435
2,127.78343341883709
2,172.12788697632882
2,401.5095584019867
2,381.30325607476624
2,118.41358973364338
2,291.69236444894136
2,193.68676679672765
2,116.78774396986097
2,599.2383963604356
2,269.5792724858711
2,146.01150662494348
2,262.31630749446697
2,161.7258156990683
2,441.2784277148488
2,463.51000928924617
2,226.1395232564098
2,109.53761748562138
2,173.16424052455594
2,1547.292897582876
2,381.8838906547474
2,217.87673562441458
2,123.1109687839004
2,147.69244474724397
2,163.51538781400254
2,265.27883845268394
2,338.97535726268706
2,415.5765873107258
2,123.70000801588566
2,569.6065536365301
2,185.3672877888175
2,360.99875186279763
2,106.10693528407562
2,937.9233405484542
2,146.35802461902384
2,183.41563745929375
2,212.3622802492898
2,391.99158872878087
2,589.3505252791247
2,381.00250369884463
2,153.88516815819403
2,227.48813232622405
2,342.20962230178293
2,181.5962757521049
2,585.3489521682183
2,323.8008434879757
2,90.07054241743374
2,226.35412022850582
2,252.42915386916982
2,143.56406820543774
2,139.76616573271681
2,189.23787458842128
2,126.39881886906812
2,125.70719949981613
2,90.62649161992714
2,289.2306713506954
2,194.8378948868147
2,140.25759416249943
2,629.0382169783409
2,133.96264415718903
2,115.51720610859431
2,235.72599432635468
2,400.458631827055
2,102.16814197739794
2,98.60201027440722
2,527.8379421693887
2,167.35358034511512
2,309.83190245098245
2,308.73143702834335
2,295.91266894755057
2,185.33845022039134
2,134.93134623026933
2,81.89246193705385
2,127.3008771037875
2,662.3418086311603
2,434.6749299101624
2,532.3576485675119
2,149.376247710014
2,816.3002792937568
2,347.67848578103775
2,541.1396650988939
2,94.64566920935843
2,512.6263711332679
2,139.81746176835168
2,154.61032767765536
2,311.43265928455116
2,149.8498146270988
2,372.08995236240054
2,195.69030781027053
2,271.4462371626148
2,145.27675269984567
2,199.23726433987756
2,167.59422262120358
2,145.61825496445223
2,91.81528045312074
2,609.6793654019112
2,129.12927275043418
2,435.58132325609074
2,636.7079566703145
2,133.85653990962595
2,323.5327016029668
2,117.91392019370836
2,143.8611561325662
2,141.06937648236755
2,180.959807715795
2,149.8461663774968
2,232.8219848213485
2,331.44512267751594
2,185.4851206367401
2,197.32128113318245
2,149.13629522219614
2,351.0395075401119
2,1312.381177156649
2,322.5256701959413
2,206.9178076880596
2,184.49258205214724
2,103.93943304803271
2,119.35861277899868
2,214.77736835556692
2,227.2000315091318
2,419.7255435095366
2,179.67928299230175
2,357.8203369522846
2,352.14975948412734
2,200.0328784902353
2,119.38606687077277
2,260.70883832715236
2,610.0839611476887
2,533.2623096347588
2,179.95461278917526
2,221.58254608321545
2,80.4667987606438
2,167.96908094557247
2,353.2346839894505
2,138.8511296339904
2,98.45247776469279
2,298.23999644525514
2,122.24145444573506
2,924.014878640128
2,395.66235477069233
2,341.8439252250127
2,122.05542968699532
2,138.30331004214534
2,109.15931844332589
2,136.8255491932644
2,253.04406698131095
2,134.7305663386655
2,172.87191843893885
2,544.6589523099938
2,138.1197482543199
2,166.8487810557726
2,124.06948146546989
2,239.3241151268144
2,134.7315226467381
2,168.5406752202473
2,288.25889967407915
2,191.07993349570714
2,220.477266599765
2,203.50496588986246
2,351.2312561852474
2,161.32470878954504
2,164.90602269811885
2,185.78590064323464
2,163.44585717446384
2,311.5201032103296
2,174.0691931379975
2,157.11035569246343
2,457.6634846731014
2,150.5747801985108
2,191.10472888893736
2,500.2404398161531
2,155.77968533523344
2,149.6225856833327
2,113.46124915219458
2,190.1574313526869
2,110.9846270470992
2,205.67192564153495
2,323.5648992079833
2,522.9062987477362
2,184.052698734564
2,145.41093494315598
2,93.56929550348124
2,216.12460049978702
2,79.66801137452119
2,650.4987723836299
2,511.19468460243525
2,336.4451961664136
2,483.4398197675124
2,136.53961688804551
2,128.41747273936835
2,142.4585437125842
2,167.57379801769693
2,605.8296608818492
2,88.34821045102555
2,117.74703285884189
2,92.1954289865758
2,316.9376268015762
2,236.8766631397122
2,111.45651506122145
2,710.6618555469007
2,119.23740727581476
2,180.74688264004126
2,332.9234174724214
2,167.71011012554112
2,359.15219681586944
2,157.89948381085188
2,735.9416520094487
2,110.98096317705723
2,1003.7060673646339
2,910.0465318587333
2,107.10318055730427
2,641.8583869946275
2,187.6169504927374
2,107.21790438859941
2,187.67324092828136
2,189.73744769949948
2,260.72930997526976
2,174.7028985108054
2,161.232083516691
2,142.99092485687513
2,85.63298994969723
2,401.15050697735296
2,660.4805299793824
2,627.861050171994
2,256.61298840171924
2,153.63141903668856
2,223.80223478747712
2,314.9974175334687
2,167.81181992703998
2,145.46165068903306
2,140.20311426470812
2,143.11215222881125
2,145.7867581751698
2,173.27545629573913
2,235.79397030965495
2,126.86909902612487
